nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Fromage râpé à l'emmental avec zip,1,Produits Laitiers,24.79,,0,,,Carrefour,Ariana
Crème fraîche semi épaisse à 30% de matière grasse,1,Produits Laitiers,3.1,,0,,,Carrefour,Tunis
Boisson lactée goût chocolat Délisso,1,Produits Laitiers,0.92,,0,,,Carrefour,Sousse
Lait  Délisso demi-écrémé U.H.T,1,Produits Laitiers,2.3,,0,,,Carrefour,Ariana
Beurre extra fin,1,Produits Laitiers,7.59,,0,,,Carrefour,Sousse
Fromage blanc fondu Mon Carré,1,Produits Laitiers,4.44,,0,,,Carrefour,Ariana
Fromage blanc fondu Mon Carré,1,Produits Laitiers,3.44,,0,,,Carrefour,Tunis
Œufs frais jaune orange+,1,Produits Laitiers,12.89,,0,,,Carrefour,Sousse
Fromage blanc brassé sans sucre ONCTINA,1,Produits Laitiers,7.58,,0,,,Carrefour,Ariana
Fromage ricotta à tartiner,1,Produits Laitiers,4.49,,0,,,Carrefour,Tunis
Ricotta traditonnelle à tartiner,1,Produits Laitiers,8.68,,0,,,Carrefour,Sousse
Fromage râpé fondant à l'emmental,1,Produits Laitiers,4.99,,0,,,Carrefour,Ariana
Yaourt à boire Natiyo fraise,1,Produits Laitiers,0.94,,0,,,Carrefour,Tunis
Crème fraîche La Dosette,1,Produits Laitiers,11.99,,0,,,Carrefour,Sousse
Cardon,2,Fruits et Légumes,1.725,,0,,,Carrefour,Tunis
Blettes,2,Fruits et Légumes,0.89,,0,,,Carrefour,Sousse
Tomate allongée,2,Fruits et Légumes,1.61,,0,,,Carrefour,Ariana
Aneth,2,Fruits et Légumes,1.035,,0,,,Carrefour,Tunis
Borghel fin,2,Fruits et Légumes,4.79,,0,,,Carrefour,Sousse
Tomates Cerises cherry,2,Fruits et Légumes,3.6,,0,,,Carrefour,Ariana
Laitue Romaine,2,Fruits et Légumes,1.15,,0,,,Carrefour,Tunis
Estragon frais en barquette,2,Fruits et Légumes,4.5,,0,,,Carrefour,Sousse
Oignon blanc en barquette,2,Fruits et Légumes,4.9,,0,,,Carrefour,Ariana
Basilic en barquette,2,Fruits et Légumes,2.3,,0,,,Carrefour,Tunis
Salade julienne carotte,2,Fruits et Légumes,2.7,,0,,,Carrefour,Sousse
Salade méditerranéenne,2,Fruits et Légumes,4.5,,0,,,Carrefour,Ariana
Tomate séchée sans sel en  barquette,2,Fruits et Légumes,2.99,,0,,,Carrefour,Tunis
Poivron rouge,2,Fruits et Légumes,1.495,,0,,,Carrefour,Sousse
Sauge,2,Fruits et Légumes,2.5,,0,,,Carrefour,Ariana
Tomate ronde,2,Fruits et Légumes,1.725,,0,,,Carrefour,Tunis
Carottes sans fanes en barquette,2,Fruits et Légumes,2.5,,0,,,Carrefour,Sousse
Ciboulette en barquette,2,Fruits et Légumes,1.75,,0,,,Carrefour,Ariana
Piment fort,2,Fruits et Légumes,0.99,,0,,,Carrefour,Tunis
Tomate cerise Bicolore en barquette,2,Fruits et Légumes,3.99,,0,,,Carrefour,Sousse
Piment de Cayenne,2,Fruits et Légumes,3.45,,0,,,Carrefour,Ariana
Epinard en Botte,2,Fruits et Légumes,0.89,,0,,,Carrefour,Tunis
Ail en Filet,2,Fruits et Légumes,1.39,,0,,,Carrefour,Sousse
Oignon rouge en barquette,2,Fruits et Légumes,2.9,,0,,,Carrefour,Ariana
Fenouil avec fane,2,Fruits et Légumes,12.99,,0,,,Carrefour,Tunis
Champignon slice petit,2,Fruits et Légumes,21.8,,0,,,Carrefour,Sousse
Tomate cerise,2,Fruits et Légumes,9.9,,0,,,Carrefour,Ariana
Endive,2,Fruits et Légumes,11.5,,0,,,Carrefour,Tunis
Tomates séchées à l'huile,2,Fruits et Légumes,23.9,,0,,,Carrefour,Sousse
Piment de Cayenne vert,2,Fruits et Légumes,10.5,,0,,,Carrefour,Ariana
Piment Mexicain,2,Fruits et Légumes,10.5,,0,,,Carrefour,Tunis
Pâte d'ail,2,Fruits et Légumes,15.7,,0,,,Carrefour,Sousse
Piment de cayenne rouge,2,Fruits et Légumes,11.5,,0,,,Carrefour,Ariana
Fèves,2,Fruits et Légumes,8.5,,0,,,Carrefour,Tunis
Févettes,2,Fruits et Légumes,3.9,,0,,,Carrefour,Sousse
Lentilles décortiquées,2,Fruits et Légumes,9.9,,0,,,Carrefour,Ariana
Maïs,2,Fruits et Légumes,5.0,,0,,,Carrefour,Tunis
Haricot rouge,2,Fruits et Légumes,11.5,,0,,,Carrefour,Sousse
Tomate cerise pralinen,2,Fruits et Légumes,3.6,,0,,,Carrefour,Ariana
Tomate cerise allongée en barquette,2,Fruits et Légumes,3.6,,0,,,Carrefour,Tunis
Champignons slices,2,Fruits et Légumes,21.25,,0,,,Carrefour,Sousse
Champignon entier,2,Fruits et Légumes,20.6,,0,,,Carrefour,Ariana
Ail rouge,2,Fruits et Légumes,9.77,,0,,,Carrefour,Tunis
Fèves fraîches,2,Fruits et Légumes,2.875,,0,,,Carrefour,Sousse
Tomate Cocktail,2,Fruits et Légumes,3.3,,0,,,Carrefour,Ariana
Radis rose,2,Fruits et Légumes,2.3,,0,,,Carrefour,Tunis
Champignon entier,2,Fruits et Légumes,20.0,,0,,,Carrefour,Sousse
Piment fort rouge,2,Fruits et Légumes,3.45,,0,,,Carrefour,Ariana
Salade rouge,2,Fruits et Légumes,2.3,,0,,,Carrefour,Tunis
Salade verte,2,Fruits et Légumes,2.07,,0,,,Carrefour,Sousse
Cornichon,2,Fruits et Légumes,4.025,,0,,,Carrefour,Tunis
Roquette en barquette,2,Fruits et Légumes,5.9,,0,,,Carrefour,Sousse
Epinard en barquette,2,Fruits et Légumes,7.0,,0,,,Carrefour,Ariana
Courge ronde,2,Fruits et Légumes,2.07,,0,,,Carrefour,Tunis
Fenouil sans fanes,2,Fruits et Légumes,5.6,,0,,,Carrefour,Sousse
Tomate allongée,2,Fruits et Légumes,1.495,,0,,,Carrefour,Ariana
Potiron coupé emballé,2,Fruits et Légumes,9.9,,0,,,Carrefour,Tunis
Pomme de terre douce,2,Fruits et Légumes,6.9,,0,,,Carrefour,Sousse
Poivron carré,2,Fruits et Légumes,6.9,,0,,,Carrefour,Ariana
Poireau,2,Fruits et Légumes,3.45,,0,,,Carrefour,Tunis
Piment Baklouti,2,Fruits et Légumes,2.875,,0,,,Carrefour,Sousse
Piment fort,2,Fruits et Légumes,3.33,,0,,,Carrefour,Ariana
Oignon rouge sans fanes,2,Fruits et Légumes,1.495,,0,,,Carrefour,Tunis
Oignon Rebii demi fanes,2,Fruits et Légumes,2.99,,0,,,Carrefour,Sousse
Navet demi fanes,2,Fruits et Légumes,2.3,,0,,,Carrefour,Ariana
Haricot vert,2,Fruits et Légumes,11.5,,0,,,Carrefour,Tunis
Épinard,2,Fruits et Légumes,4.6,,0,,,Carrefour,Sousse
Courgette,2,Fruits et Légumes,4.6,,0,,,Carrefour,Ariana
Carotte sans fanes,2,Fruits et Légumes,2.875,,0,,,Carrefour,Tunis
Betterave,2,Fruits et Légumes,3.45,,0,,,Carrefour,Sousse
Chou-rave,2,Fruits et Légumes,3.45,,0,,,Carrefour,Ariana
Aubergine,2,Fruits et Légumes,4.6,,0,,,Carrefour,Tunis
Ail sec,2,Fruits et Légumes,11.5,,0,,,Carrefour,Sousse
Pois chiche,2,Fruits et Légumes,10.9,,0,,,Carrefour,Ariana
Lentilles vertes,2,Fruits et Légumes,9.5,,0,,,Carrefour,Tunis
Haricot Lingot,2,Fruits et Légumes,9.5,,0,,,Carrefour,Sousse
Tomate cerise en barquette,2,Fruits et Légumes,5.9,,0,,,Carrefour,Ariana
Brocoli en barquette,2,Fruits et Légumes,13.5,,0,,,Carrefour,Tunis
Pois chiches trempés,2,Fruits et Légumes,3.6,,0,,,Carrefour,Sousse
Persil haché en barquette,2,Fruits et Légumes,2.0,,0,,,Carrefour,Tunis
Haricot blanc prêt à cuir,2,Fruits et Légumes,3.5,,0,,,Carrefour,Sousse
Courge nettoyée en barquette,2,Fruits et Légumes,3.3,,0,,,Carrefour,Ariana
Salade Contadina,2,Fruits et Légumes,4.5,,0,,,Carrefour,Tunis
Piments séchés,2,Fruits et Légumes,5.92,,0,,,Carrefour,Sousse
Roquette fraiche en barquette,2,Fruits et Légumes,5.9,,0,,,Carrefour,Ariana
Haricot vert en barquette,2,Fruits et Légumes,11.2,,0,,,Carrefour,Tunis
Epinard en barquette,2,Fruits et Légumes,6.9,,0,,,Carrefour,Sousse
Oignon en barquette,2,Fruits et Légumes,4.9,,0,,,Carrefour,Ariana
Ail pelé,2,Fruits et Légumes,5.1,,0,,,Carrefour,Tunis
Chou rouge,2,Fruits et Légumes,2.3,,0,,,Carrefour,Sousse
Blette,2,Fruits et Légumes,0.57,,0,,,Carrefour,Ariana
Basilic,2,Fruits et Légumes,3.45,,0,,,Carrefour,Tunis
Laitue iceberg,2,Fruits et Légumes,2.3,,0,,,Carrefour,Sousse
Menthe fraiche,2,Fruits et Légumes,0.8,,0,,,Carrefour,Ariana
Persil,2,Fruits et Légumes,0.57,,0,,,Carrefour,Tunis
Laitue,2,Fruits et Légumes,1.15,,0,,,Carrefour,Sousse
Pois chiches,2,Fruits et Légumes,9.66,,0,,,Carrefour,Ariana
Lentilles rouges,2,Fruits et Légumes,7.99,,0,,,Carrefour,Tunis
Lentilles vertes,2,Fruits et Légumes,9.99,,0,,,Carrefour,Sousse
Haricots,2,Fruits et Légumes,7.19,,0,,,Carrefour,Tunis
Pois chiches,2,Fruits et Légumes,9.99,,0,,,Carrefour,Sousse
Haricots blancs,2,Fruits et Légumes,9.99,,0,,,Carrefour,Ariana
Maïs,2,Fruits et Légumes,3.86,,0,,,Carrefour,Tunis
Brocoli en barquette,2,Fruits et Légumes,14.4,,0,,,Carrefour,Sousse
Chou vert,2,Fruits et Légumes,1.725,,0,,,Carrefour,Ariana
Chou fleur,2,Fruits et Légumes,2.875,,0,,,Carrefour,Tunis
Céleri,2,Fruits et Légumes,0.57,,0,,,Carrefour,Sousse
Chou brocoli,2,Fruits et Légumes,11.5,,0,,,Carrefour,Ariana
Artichaut blanc,2,Fruits et Légumes,2.3,,0,,,Carrefour,Sousse
Artichaud violet,2,Fruits et Légumes,3.45,,0,,,Carrefour,Ariana
Petit pois,2,Fruits et Légumes,5.75,,0,,,Carrefour,Tunis
Piment doux,2,Fruits et Légumes,3.33,,0,,,Carrefour,Sousse
Carottes sans fanes,2,Fruits et Légumes,1.61,,0,,,Carrefour,Ariana
Concombre,2,Fruits et Légumes,5.75,,0,,,Carrefour,Tunis
Pomme de terre,2,Fruits et Légumes,1.84,,0,,,Carrefour,Sousse
Oignon blanc,2,Fruits et Légumes,1.495,,0,,,Carrefour,Ariana
Pâte de dattes,2,Fruits et Légumes,3.29,,0,,,Carrefour,Tunis
Dattes standard,2,Fruits et Légumes,2.98,,0,,,Carrefour,Sousse
Dattes standard,2,Fruits et Légumes,4.99,,0,,,Carrefour,Ariana
Dattes standard,2,Fruits et Légumes,7.99,,0,,,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,6.99,,0,,,Carrefour,Sousse
Dattes branchées,2,Fruits et Légumes,11.99,,0,,,Carrefour,Ariana
Coffret cadeau dattes,2,Fruits et Légumes,20.0,,0,,,Carrefour,Tunis
Coffret cadeau dattes,2,Fruits et Légumes,13.5,,0,,,Carrefour,Sousse
Dattes branchées,2,Fruits et Légumes,11.5,,0,,,Carrefour,Ariana
Dattes branchées,2,Fruits et Légumes,7.9,,0,,,Carrefour,Tunis
Oranges double fine AA,2,Fruits et Légumes,4.6,,0,,,Carrefour,Sousse
Mandarines w Murcott,2,Fruits et Légumes,3.335,,0,,,Carrefour,Ariana
Châtaigne,2,Fruits et Légumes,19.55,,0,,,Carrefour,Tunis
Pomme Golden moyen calibre,2,Fruits et Légumes,3.9,,0,,,Carrefour,Sousse
Pomme rouge petit calibre,2,Fruits et Légumes,6.9,,0,,,Carrefour,Ariana
Pomme rouge grand calibre,2,Fruits et Légumes,8.0,,0,,,Carrefour,Tunis
Fraises en barquette,2,Fruits et Légumes,11.5,,0,,,Carrefour,Sousse
Orange Valencia grand calibre,2,Fruits et Légumes,6.325,,0,,,Carrefour,Ariana
Myrtille en barquette,2,Fruits et Légumes,9.9,,0,,,Carrefour,Tunis
Thomson B,2,Fruits et Légumes,3.5,,0,,,Carrefour,Sousse
Orange Moro,2,Fruits et Légumes,2.59,,0,,,Carrefour,Ariana
Mandarine Murkott,2,Fruits et Légumes,3.56,,0,,,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,6.5,,0,,,Carrefour,Sousse
Orange Navel,2,Fruits et Légumes,99.0,,0,,,Carrefour,Ariana
Pomme rouge,2,Fruits et Légumes,4.5,,0,,,Carrefour,Tunis
Dattes branchées en barquette,2,Fruits et Légumes,13.9,,0,,,Carrefour,Sousse
Dattes branchées,2,Fruits et Légumes,14.5,,0,,,Carrefour,Ariana
Dattes en ravier,2,Fruits et Légumes,3.9,,0,,,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,15.0,,0,,,Carrefour,Sousse
Dattes branchées Nour,2,Fruits et Légumes,10.9,,0,,,Carrefour,Ariana
Gingembre frais,2,Fruits et Légumes,28.75,,0,,,Carrefour,Tunis
Dattes branchées Deglet Nour Bio,2,Fruits et Légumes,7.99,,0,,,Carrefour,Ariana
Dattes naturelles en branche Deglet Nour,2,Fruits et Légumes,12.55,,0,,,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,23.5,,0,,,Carrefour,Sousse
Datte standard en ravier,2,Fruits et Légumes,1.99,,0,,,Carrefour,Ariana
Datte branchée en barquette,2,Fruits et Légumes,7.49,,0,,,Carrefour,Tunis
Datte branchée,2,Fruits et Légumes,4.5,,0,,,Carrefour,Sousse
Datte branchée,2,Fruits et Légumes,7.9,,0,,,Carrefour,Ariana
Ananas,2,Fruits et Légumes,11.5,,0,,,Carrefour,Tunis
Dattes branchées bouquet,2,Fruits et Légumes,10.9,,0,,,Carrefour,Sousse
Pomme rouge,2,Fruits et Légumes,6.9,,0,,,Carrefour,Ariana
Citron,2,Fruits et Légumes,1.38,,0,,,Carrefour,Tunis
Mangue,2,Fruits et Légumes,16.1,,0,,,Carrefour,Sousse
Avocat Dolce,2,Fruits et Légumes,5.75,,0,,,Carrefour,Ariana
Ananas,2,Fruits et Légumes,7.99,,0,,,Carrefour,Tunis
Citron en filet,2,Fruits et Légumes,0.98,,0,,,Carrefour,Sousse
Kiwi,2,Fruits et Légumes,1.59,,0,,,Carrefour,Ariana
Pomme Anna,2,Fruits et Légumes,3.45,,0,,,Carrefour,Tunis
Clémentine,2,Fruits et Légumes,2.53,,0,,,Carrefour,Sousse
Clémentines en filet,2,Fruits et Légumes,3.45,,0,,,Carrefour,Tunis
Framboise en barquette,2,Fruits et Légumes,12.5,,0,,,Carrefour,Sousse
Thomson sanguine,2,Fruits et Légumes,2.59,,0,,,Carrefour,Ariana
Orange Thomson New Hall grand calibre,2,Fruits et Légumes,2.59,,0,,,Carrefour,Tunis
Grenades moyen calibre,2,Fruits et Légumes,5.75,,0,,,Carrefour,Sousse
Orange douce AA,2,Fruits et Légumes,2.59,,0,,,Carrefour,Ariana
Kiwi jaune gold,2,Fruits et Légumes,1.59,,0,,,Carrefour,Tunis
Grenade grand calibre,2,Fruits et Légumes,5.75,,0,,,Carrefour,Sousse
Fruits de la passion,2,Fruits et Légumes,2.875,,0,,,Carrefour,Ariana
Pomme royal gala moyen calibre,2,Fruits et Légumes,5.75,,0,,,Carrefour,Tunis
Pommes Golden grand calibre,2,Fruits et Légumes,5.175,,0,,,Carrefour,Sousse
Orange maltaise à jus,2,Fruits et Légumes,1.38,,0,,,Carrefour,Ariana
Clémentine Cassar,2,Fruits et Légumes,2.875,,0,,,Carrefour,Tunis
Bergamote,2,Fruits et Légumes,7.99,,0,,,Carrefour,Sousse
Orange sakasli,2,Fruits et Légumes,2.59,,0,,,Carrefour,Ariana
Pack mlewi indien Parathas,3,Boulangerie,4.29,,0,,,Carrefour,Tunis
Pain chawarma nature,3,Boulangerie,3.99,,0,,,Carrefour,Sousse
Pain libanais,3,Boulangerie,1.555,,0,,,Carrefour,Ariana
Pain panini précuit,3,Boulangerie,1.7,,0,,,Carrefour,Tunis
Pain tortilla tacos,3,Boulangerie,4.29,,0,,,Carrefour,Sousse
Pain chwarma complet,3,Boulangerie,2.69,,0,,,Carrefour,Ariana
Pain chawarma,3,Boulangerie,1.555,,0,,,Carrefour,Tunis
Petit pain complet,3,Boulangerie,2.35,,0,,,Carrefour,Sousse
Mini tabouna nature,3,Boulangerie,0.25,,0,,,Carrefour,Ariana
Pain TACOS max original,3,Boulangerie,8.49,,0,,,Carrefour,Tunis
Pain TACOS original,3,Boulangerie,5.48,,0,,,Carrefour,Sousse
Pain tortilla blé complet,3,Boulangerie,11.28,,0,,,Carrefour,Ariana
Mlawi,3,Boulangerie,4.0,,0,,,Carrefour,Tunis
Pain burger nature au sésame,3,Boulangerie,2.39,,0,,,Carrefour,Sousse
Pain burger nature,3,Boulangerie,2.5,,0,,,Carrefour,Ariana
Le lot de 5 Pains burger nature,3,Boulangerie,3.5,,0,,,Carrefour,Tunis
Pain burger buns au blé complet,3,Boulangerie,2.39,,0,,,Carrefour,Sousse
Pain burger buns Multicéréales,3,Boulangerie,2.45,,0,,,Carrefour,Ariana
Le lot de 2 Pains Burger complet multi-graines,3,Boulangerie,1.43,,0,,,Carrefour,Tunis
Pain Burger aux graines de sésame,3,Boulangerie,1.07,,0,,,Carrefour,Sousse
Pain Burger nature,3,Boulangerie,1.05,,0,,,Carrefour,Ariana
Pain de mie nature,3,Boulangerie,2.1,,0,,,Carrefour,Tunis
Pain de campagne,3,Boulangerie,2.4,,0,,,Carrefour,Sousse
Pain hamburger,3,Boulangerie,2.5,,0,,,Carrefour,Ariana
Pain oriental complet,3,Boulangerie,2.4,,0,,,Carrefour,Tunis
Pain oriental,3,Boulangerie,2.4,,0,,,Carrefour,Sousse
Pain libanais 15cm,3,Boulangerie,1.3,,0,,,Carrefour,Ariana
Pain semoule,3,Boulangerie,0.75,,0,,,Carrefour,Tunis
Pain chawarma,3,Boulangerie,3.8,,0,,,Carrefour,Sousse
Pain de campagne,3,Boulangerie,1.7,,0,,,Carrefour,Ariana
Baguette à la semoule,3,Boulangerie,0.8,,0,,,Carrefour,Tunis
Pain burger aux sésames,3,Boulangerie,2.45,,0,,,Carrefour,Sousse
Pain libanais nature,3,Boulangerie,1.72,,0,,,Carrefour,Ariana
Pain à l'ancienne,3,Boulangerie,3.5,,0,,,Carrefour,Tunis
Petit pain viennois nature,3,Boulangerie,3.5,,0,,,Carrefour,Sousse
Pain libanais 28cm,3,Boulangerie,2.5,,0,,,Carrefour,Ariana
Baguette allégée en sel,3,Boulangerie,1.0,,0,,,Carrefour,Tunis
Pain aux 6 céréales,3,Boulangerie,1.2,,0,,,Carrefour,Sousse
Baguette au son,3,Boulangerie,0.75,,0,,,Carrefour,Ariana
Pain à la semoule,3,Boulangerie,0.75,,0,,,Carrefour,Tunis
Pain sans sel,3,Boulangerie,0.75,,0,,,Carrefour,Sousse
Pain complet,3,Boulangerie,1.05,,0,,,Carrefour,Ariana
Baguette de campagne,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Pain au son sans sel,3,Boulangerie,0.55,,0,,,Carrefour,Sousse
Pain flûte,3,Boulangerie,0.75,,0,,,Carrefour,Tunis
Pain libanais complet 21cm,3,Boulangerie,2.1,,0,,,Carrefour,Sousse
Baguette au son,3,Boulangerie,0.7,,0,,,Carrefour,Ariana
Pain au son,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Baguette sans sel,3,Boulangerie,0.5,,0,,,Carrefour,Sousse
Baguette complète,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Pain aux céréales,3,Boulangerie,1.6,,0,,,Carrefour,Sousse
Pain de mie nature margarine,3,Boulangerie,1.9,,0,,,Carrefour,Ariana
Déjeunette cuite,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Boule de campagne,3,Boulangerie,2.8,,0,,,Carrefour,Sousse
Boule blanche,3,Boulangerie,1.1,,0,,,Carrefour,Ariana
Pain libanais 22cm,3,Boulangerie,2.1,,0,,,Carrefour,Tunis
Pain précuit,3,Boulangerie,2.1,,0,,,Carrefour,Sousse
Déjeunette complet,3,Boulangerie,1.2,,0,,,Carrefour,Ariana
Pain complet intégral,3,Boulangerie,1.4,,0,,,Carrefour,Tunis
Pain Pavé,3,Boulangerie,1.1,,0,,,Carrefour,Sousse
Baguette aux céréales,3,Boulangerie,1.2,,0,,,Carrefour,Ariana
Tabouna traditionnelle,3,Boulangerie,0.7,,0,,,Carrefour,Tunis
Baguette complète,3,Boulangerie,0.8,,0,,,Carrefour,Ariana
Baguette au son,3,Boulangerie,0.6,,0,,,Carrefour,Tunis
Chapelure,3,Boulangerie,1.39,,0,,,Carrefour,Sousse
Pain au chocolat à la pièce,3,Boulangerie,0.95,,0,,,Carrefour,Tunis
Chocolatine,3,Boulangerie,3.7,,0,,,Carrefour,Sousse
Pain au chocolat,3,Boulangerie,3.5,,0,,,Carrefour,Ariana
Chocolatine,3,Boulangerie,1.9,,0,,,Carrefour,Tunis
Croissants nature,3,Boulangerie,9.9,,0,,,Carrefour,Sousse
Mini viennoiserie,3,Boulangerie,6.4,,0,,,Carrefour,Ariana
Brioche couronne des rois,3,Boulangerie,9.9,,0,,,Carrefour,Tunis
La brioche Nanterre,3,Boulangerie,4.5,,0,,,Carrefour,Sousse
Croissants,3,Boulangerie,1.8,,0,,,Carrefour,Ariana
Croissants nature,3,Boulangerie,5.9,,0,,,Carrefour,Tunis
Croissants,3,Boulangerie,3.98,,0,,,Carrefour,Sousse
Briochette nature pur beurre,3,Boulangerie,2.1,,0,,,Carrefour,Ariana
Brioche Nanterre nature pur beurre,3,Boulangerie,16.9,,0,,,Carrefour,Tunis
Pain au chocolat pur beurre,3,Boulangerie,8.7,,0,,,Carrefour,Sousse
Pain au chocolat pur beurre,3,Boulangerie,4.4,,0,,,Carrefour,Ariana
Croissant au pur beurre,3,Boulangerie,4.0,,0,,,Carrefour,Tunis
Croissant au pur beurre,3,Boulangerie,7.9,,0,,,Carrefour,Sousse
Schneck au lait pur beurre,3,Boulangerie,3.1,,0,,,Carrefour,Ariana
Pain aux raisins pur beurre,3,Boulangerie,3.6,,0,,,Carrefour,Tunis
Mini viennoiserie au pur beurre,3,Boulangerie,5.55,,0,,,Carrefour,Sousse
Bâtonnets de poisson panés,4,Viandes et Poissons,10.39,,0,,,Carrefour,Tunis
Shawarma de dinde surgelée,4,Viandes et Poissons,12.99,,0,,,Carrefour,Sousse
Nuggets CROKIDS,4,Viandes et Poissons,9.38,,0,,,Carrefour,Ariana
Gordon bleu,4,Viandes et Poissons,9.75,,0,,,Carrefour,Tunis
Nugets de poulet,4,Viandes et Poissons,6.85,,0,,,Carrefour,Sousse
Croquido,4,Viandes et Poissons,6.82,,0,,,Carrefour,Ariana
Kefta de dinde,4,Viandes et Poissons,4.74,,0,,,Carrefour,Tunis
Croque pizza Croustillante,4,Viandes et Poissons,5.99,,0,,,Carrefour,Sousse
Escalope de poulet panée,4,Viandes et Poissons,13.95,,0,,,Carrefour,Ariana
Escalope  de dinde panée,4,Viandes et Poissons,12.23,,0,,,Carrefour,Tunis
Hamburger de dinde,4,Viandes et Poissons,8.99,,0,,,Carrefour,Sousse
Escalope de poulet panée,4,Viandes et Poissons,28.5,,0,,,Carrefour,Ariana
Burger pané,4,Viandes et Poissons,8.28,,0,,,Carrefour,Tunis
Nuggets de poulet,4,Viandes et Poissons,9.5,,0,,,Carrefour,Sousse
Burger à la viande de dinde kwika,4,Viandes et Poissons,3.89,,0,,,Carrefour,Ariana
Kefta de dinde CHAHIA,4,Viandes et Poissons,4.22,,0,,,Carrefour,Tunis
Viande Hamburger,4,Viandes et Poissons,17.98,,0,,,Carrefour,Sousse
Chicken nuggets,4,Viandes et Poissons,10.99,,0,,,Carrefour,Ariana
Chicken popcorn,4,Viandes et Poissons,9.28,,0,,,Carrefour,Tunis
Steak haché de beauf,4,Viandes et Poissons,9.19,,0,,,Carrefour,Sousse
Hamburger de dinde,4,Viandes et Poissons,17.9,,0,,,Carrefour,Ariana
Cordon bleu,4,Viandes et Poissons,12.29,,0,,,Carrefour,Tunis
Chicken Nuggets,4,Viandes et Poissons,8.49,,0,,,Carrefour,Sousse
Chicken Nuggets,4,Viandes et Poissons,11.3,,0,,,Carrefour,Ariana
Kefta de dinde,4,Viandes et Poissons,5.78,,0,,,Carrefour,Tunis
Cordon bleu,4,Viandes et Poissons,8.25,,0,,,Carrefour,Sousse
Boulette de dinde,4,Viandes et Poissons,5.99,,0,,,Carrefour,Ariana
Roulé au Fromage,4,Viandes et Poissons,7.19,,0,,,Carrefour,Tunis
Steak haché de bœuf SADIA,4,Viandes et Poissons,26.29,,0,,,Carrefour,Sousse
Cordon bleu,4,Viandes et Poissons,9.99,,0,,,Carrefour,Ariana
Kabeb de dinde CUISTO,4,Viandes et Poissons,7.69,,0,,,Carrefour,Tunis
Chicken nuggets,4,Viandes et Poissons,6.1,,0,,,Carrefour,Sousse
Chiken Fries Mini Chef,4,Viandes et Poissons,12.79,,0,,,Carrefour,Ariana
Steak haché de poulet,4,Viandes et Poissons,7.23,,0,,,Carrefour,Tunis
Nuggets de poulet crispy kids,4,Viandes et Poissons,9.12,,0,,,Carrefour,Sousse
Cordon bleu,4,Viandes et Poissons,10.39,,0,,,Carrefour,Ariana
Cordon bleu,4,Viandes et Poissons,10.49,,0,,,Carrefour,Tunis
Nuggets de poulet,4,Viandes et Poissons,8.79,,0,,,Carrefour,Sousse
Escalope de poulet pannée,4,Viandes et Poissons,8.99,,0,,,Carrefour,Ariana
Nuggets de poulet,4,Viandes et Poissons,8.78,,0,,,Carrefour,Tunis
Crevettes décortiquées congelées,4,Viandes et Poissons,29.59,,0,,,Carrefour,Tunis
Salade de fruits de mer,4,Viandes et Poissons,15.89,,0,,,Carrefour,Sousse
Filet de poisson,4,Viandes et Poissons,19.69,,0,,,Carrefour,Ariana
Moules demi coquille,4,Viandes et Poissons,24.9,,0,,,Carrefour,Tunis
Chevrettes pannées,4,Viandes et Poissons,29.9,,0,,,Carrefour,Sousse
Seiche,4,Viandes et Poissons,8.0,,0,,,Carrefour,Ariana
Mixte de fruits de mer pack 1.5kg,4,Viandes et Poissons,29.9,,0,,,Carrefour,Tunis
Mixte de fruits de mer pack 1.5kg,4,Viandes et Poissons,27.6,,0,,,Carrefour,Sousse
Boumisks poulpe petit calibre,4,Viandes et Poissons,33.3,,0,,,Carrefour,Ariana
Tentacules de poulpe,4,Viandes et Poissons,63.25,,0,,,Carrefour,Tunis
Poulpe entier congelé,4,Viandes et Poissons,57.5,,0,,,Carrefour,Sousse
Chevrettes décortiquées,4,Viandes et Poissons,36.2,,0,,,Carrefour,Ariana
Crevettes de moyen calibre décortiquées,4,Viandes et Poissons,50.6,,0,,,Carrefour,Tunis
Crevettes gros calibres décortiquées,4,Viandes et Poissons,52.9,,0,,,Carrefour,Sousse
Crevettes gros calibres,4,Viandes et Poissons,49.4,,0,,,Carrefour,Ariana
Crevettes moyen calibre,4,Viandes et Poissons,40.25,,0,,,Carrefour,Tunis
Seiche nettoyée moyen calibre,4,Viandes et Poissons,39.5,,0,,,Carrefour,Sousse
Seiche nettoyée gros calibre,4,Viandes et Poissons,44.8,,0,,,Carrefour,Ariana
Calamar moyen noir,4,Viandes et Poissons,62.2,,0,,,Carrefour,Tunis
Calamar gros noir,4,Viandes et Poissons,64.4,,0,,,Carrefour,Sousse
