nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Mini bûche de chèvre au poivre,1,Produits Laitiers,13.69,12.595,125,2026-03-05,11,Carrefour,Tunis
Mini bûche de chèvre nature,1,Produits Laitiers,14.99,10.193,33,2026-02-26,4,Carrefour,Sousse
Fromage de chèvre à tartiner à l'ail & aux fines herbes,1,Produits Laitiers,18.49,18.49,83,2026-03-07,13,Carrefour,Ariana
Crème fraîche,1,Produits Laitiers,2.55,1.734,76,2026-02-27,5,Carrefour,Tunis
Fromage crémeux et léger Mon Carré Fraîcheur,1,Produits Laitiers,9.89,3.956,96,2026-02-23,1,Carrefour,Sousse
Fromage crémeux et léger Mon Carré Fraîcheur,1,Produits Laitiers,5.82,5.82,109,2026-03-07,13,Carrefour,Ariana
Fromage crémeux et léger Mon Carré Fraîcheur,1,Produits Laitiers,3.48,1.392,132,2026-02-23,1,Carrefour,Tunis
Fromage Gorgonzola,1,Produits Laitiers,19.59,7.836,120,2026-02-24,2,Carrefour,Sousse
Fromage Parmigiano Reggiano,1,Produits Laitiers,29.99,16.495,140,2026-02-25,3,Carrefour,Ariana
Fromage Grana Padano,1,Produits Laitiers,23.59,23.59,26,2026-03-06,12,Carrefour,Tunis
Fromage bleu danois,1,Produits Laitiers,12.84,12.84,65,2026-03-08,14,Carrefour,Sousse
Fromage de chèvre à tartiner,1,Produits Laitiers,17.49,6.996,127,2026-02-24,2,Carrefour,Ariana
Fromage 50% chèvre 50% vache Bûchette Duo,1,Produits Laitiers,18.69,17.195,19,2026-03-04,10,Carrefour,Tunis
Fromage à l'Emmental en portion,1,Produits Laitiers,31.99,31.99,132,2026-03-06,12,Carrefour,Sousse
Fromage au miel  La Bûchette De Chèvre,1,Produits Laitiers,18.49,17.011,34,2026-03-05,11,Carrefour,Ariana
Fromage frais à tartiner enrichi en calcium et vitamine D Fraidoux,1,Produits Laitiers,3.38,3.38,117,2026-03-06,12,Carrefour,Tunis
Préparation alimentaire à base des huiles végétales Le Fondant,1,Produits Laitiers,2.68,2.144,107,2026-03-01,7,Carrefour,Sousse
Crème chantilly spéciale dessert,1,Produits Laitiers,25.81,17.551,119,2026-02-27,5,Carrefour,Ariana
Fromage Le Petit Moulé à l'ail & aux fines herbes,1,Produits Laitiers,10.19,4.076,56,2026-02-23,1,Carrefour,Tunis
Fromage Le Petit Moulé à l'ail & aux fines herbes,1,Produits Laitiers,15.29,8.409,143,2026-02-25,3,Carrefour,Sousse
Fromage Le Petit Moulé nature,1,Produits Laitiers,14.59,11.672,55,2026-03-01,7,Carrefour,Ariana
Fromage fouetté Madame Loïk saumon ciboulette,1,Produits Laitiers,17.33,17.33,52,2026-03-08,14,Carrefour,Tunis
Fromage fouetté Madame Loïk nature,1,Produits Laitiers,17.33,17.33,145,2026-03-08,14,Carrefour,Sousse
Fromage fouetté Madame Loïk à l'ail & aux fines herbes,1,Produits Laitiers,17.33,17.33,17,2026-03-08,14,Carrefour,Ariana
Fromage râpé spécial gratin emmental et gouda,1,Produits Laitiers,22.49,17.992,66,2026-03-02,8,Carrefour,Tunis
Fromage râpé à l'emmental,1,Produits Laitiers,12.23,8.316,51,2026-02-26,4,Carrefour,Sousse
Yaourt bifi 0% citron,1,Produits Laitiers,0.74,0.592,111,2026-03-01,7,Carrefour,Ariana
Fromage fondu à l'Emmental Mini',1,Produits Laitiers,0.53,0.488,108,2026-03-05,11,Carrefour,Tunis
Fromage fondu à tartiner saveur emmental,1,Produits Laitiers,8.83,8.83,65,2026-03-08,14,Carrefour,Sousse
Fromage et biscuits croustillants Goûter,1,Produits Laitiers,0.9,0.612,105,2026-02-27,5,Carrefour,Ariana
Fromage fondu à tartiner saveur emmental,1,Produits Laitiers,6.58,4.474,81,2026-02-26,4,Carrefour,Tunis
Fromage fondu à tartiner saveur emmental,1,Produits Laitiers,3.06,1.683,92,2026-02-25,3,Carrefour,Sousse
Fromage fondu Le Cuistot Emmental,1,Produits Laitiers,4.26,3.919,90,2026-03-03,9,Carrefour,Ariana
Fromage fondu Le Cuistot à la crème,1,Produits Laitiers,5.13,5.13,46,2026-03-08,14,Carrefour,Tunis
Fromage ricotta à tartiner,1,Produits Laitiers,3.16,1.264,76,2026-02-24,2,Carrefour,Sousse
Préparation alimentaire fondante et filante Mozza Fino,1,Produits Laitiers,2.45,0.98,62,2026-02-24,2,Carrefour,Ariana
Fromage Goutta du Nord,1,Produits Laitiers,3.19,1.755,150,2026-02-25,3,Carrefour,Tunis
Pack de crèmes desserts Danette chocolat & noisettes pralinées,1,Produits Laitiers,6.09,5.603,13,2026-03-03,9,Carrefour,Sousse
Pack de fromages blancs frais Danino nature sucré,1,Produits Laitiers,6.83,6.83,128,2026-03-07,13,Carrefour,Ariana
Pack de yaourts natures,1,Produits Laitiers,6.39,5.112,30,2026-03-02,8,Carrefour,Tunis
Œufs frais Ovita,1,Produits Laitiers,9.99,9.191,58,2026-03-04,10,Carrefour,Sousse
Margarine tartine et cuisson,1,Produits Laitiers,2.5,1.0,73,2026-02-24,2,Carrefour,Tunis
Margarine riche en Oméga 3,1,Produits Laitiers,5.69,5.69,51,2026-03-08,14,Carrefour,Sousse
Margarines riche en oméga 3,1,Produits Laitiers,3.1,3.1,103,2026-03-08,14,Carrefour,Ariana
Yaourt à boire Vit'up Max pommes vanille,1,Produits Laitiers,1.2,0.48,116,2026-02-24,2,Carrefour,Tunis
Fromage blanc Le Cuistot,1,Produits Laitiers,8.99,7.192,142,2026-03-01,7,Carrefour,Sousse
Fromage fondu Le Cuistot Emmental,1,Produits Laitiers,7.59,7.59,63,2026-03-08,14,Carrefour,Ariana
Fromage fondu à tartiner,1,Produits Laitiers,5.93,2.372,74,2026-02-24,2,Carrefour,Tunis
Margarine riche en oméga 3 sans acides gras et sans cholestérol,1,Produits Laitiers,5.55,5.106,42,2026-03-04,10,Carrefour,Sousse
Préparation alimentaire Goutella nature à base de lait frais,1,Produits Laitiers,2.87,2.87,11,2026-03-06,12,Carrefour,Ariana
Fromage camembert,1,Produits Laitiers,28.55,28.55,137,2026-03-08,14,Carrefour,Tunis
Pack de crèmes desserts Danette chocolat,1,Produits Laitiers,6.09,6.09,33,2026-03-08,14,Carrefour,Sousse
Fromage frais nature Rondelé,1,Produits Laitiers,5.4,2.16,14,2026-02-23,1,Carrefour,Ariana
Fromage râpé spécial tajine cheddar et sicilien,1,Produits Laitiers,5.19,4.775,82,2026-03-03,9,Carrefour,Tunis
Fromage fondu à la mozzarella,1,Produits Laitiers,4.86,3.305,93,2026-02-27,5,Carrefour,Sousse
Fromage fondu à tartiner,1,Produits Laitiers,7.98,6.384,116,2026-02-28,6,Carrefour,Ariana
Fromage fondu à tartiner,1,Produits Laitiers,16.2,6.48,69,2026-02-23,1,Carrefour,Tunis
Yaourt à boire Vitupti pommes vanille,1,Produits Laitiers,0.78,0.429,41,2026-02-25,3,Carrefour,Sousse
Yaourt à boire Vitupti à la pulpe de fraise,1,Produits Laitiers,0.78,0.624,111,2026-02-28,6,Carrefour,Ariana
Préparation alimentaire Goutella  à base de lait frais,1,Produits Laitiers,7.63,6.104,81,2026-02-28,6,Carrefour,Tunis
Préparation alimentaire Goutella à base de lait frais,1,Produits Laitiers,11.98,6.589,42,2026-02-25,3,Carrefour,Sousse
Fromage fondu à tartiner,1,Produits Laitiers,5.99,5.511,25,2026-03-03,9,Carrefour,Ariana
Boisson lactée pêche abricot Danao,1,Produits Laitiers,1.0,0.92,143,2026-03-05,11,Carrefour,Tunis
Œufs frais Oméga 3,1,Produits Laitiers,9.59,9.59,109,2026-03-06,12,Carrefour,Ariana
Fromage frais à tartiner Fraidoux,1,Produits Laitiers,4.59,4.59,57,2026-03-07,13,Carrefour,Tunis
"Lait caillé ""Raieb""",1,Produits Laitiers,1.49,1.013,36,2026-02-26,4,Carrefour,Sousse
"Lait fermenté ""Leben""",1,Produits Laitiers,1.49,1.49,116,2026-03-07,13,Carrefour,Ariana
Fromage fondu spécial croque-monsieur,1,Produits Laitiers,4.29,2.36,90,2026-02-25,3,Carrefour,Tunis
Margarine tartine et cuisson,1,Produits Laitiers,10.8,8.64,69,2026-03-01,7,Carrefour,Sousse
Fromage râpé spécial pâte emmental et cheddar,1,Produits Laitiers,5.19,4.775,118,2026-03-04,10,Carrefour,Ariana
Crème dessert Danette praliné aux noisettes,1,Produits Laitiers,0.78,0.624,100,2026-03-01,7,Carrefour,Tunis
Yaourt à boire Danup vanille,1,Produits Laitiers,0.95,0.76,27,2026-02-28,6,Carrefour,Sousse
Fromage fondu au cheddar,1,Produits Laitiers,2.42,2.226,133,2026-03-05,11,Carrefour,Ariana
Fromage fondu à l'emmental Croque',1,Produits Laitiers,4.93,3.352,74,2026-02-26,4,Carrefour,Tunis
Fromage fondu à tartiner,1,Produits Laitiers,3.03,3.03,112,2026-03-06,12,Carrefour,Sousse
Œufs frais jaune orange+,1,Produits Laitiers,3.38,3.38,51,2026-03-07,13,Carrefour,Ariana
Œufs frais jaune orange+,1,Produits Laitiers,8.1,4.455,61,2026-02-25,3,Carrefour,Tunis
Margarine tartine et cuisson,1,Produits Laitiers,5.5,5.5,91,2026-03-08,14,Carrefour,Sousse
Fromage frais à tartiner Fraidoux,1,Produits Laitiers,3.16,3.16,113,2026-03-06,12,Carrefour,Ariana
Fromage fondu à tartiner La Fondue,1,Produits Laitiers,4.62,4.62,47,2026-03-08,14,Carrefour,Tunis
Lait écrémé 0% matière grasse U.H.T,1,Produits Laitiers,2.25,2.07,142,2026-03-03,9,Carrefour,Sousse
Margarine tartine et cuisson,1,Produits Laitiers,3.0,2.76,69,2026-03-04,10,Carrefour,Ariana
Fromage fondu cheddar,1,Produits Laitiers,1.59,1.463,40,2026-03-04,10,Carrefour,Tunis
Fromage fondu à l'Emmental Famili',1,Produits Laitiers,5.18,2.072,111,2026-02-24,2,Carrefour,Sousse
Fromage fondu à l'Emmental  Maxi',1,Produits Laitiers,1.52,1.034,67,2026-02-26,4,Carrefour,Ariana
Fromage fondu spécial hamburger,1,Produits Laitiers,4.29,1.716,19,2026-02-23,1,Carrefour,Tunis
Fromage fondu spécial sandwich,1,Produits Laitiers,4.29,2.917,83,2026-02-27,5,Carrefour,Sousse
Fromage râpé au gruyère avec zip,1,Produits Laitiers,5.68,5.226,63,2026-03-03,9,Carrefour,Ariana
Fromage râpé au gruyère avec zip,1,Produits Laitiers,6.49,2.596,134,2026-02-23,1,Carrefour,Tunis
Margarine tartine et cuisson,1,Produits Laitiers,5.64,3.102,33,2026-02-25,3,Carrefour,Sousse
Fromage blanc fondu,1,Produits Laitiers,4.3,2.924,75,2026-02-27,5,Carrefour,Tunis
Fromage blanc fondu Carré,1,Produits Laitiers,3.54,1.416,99,2026-02-24,2,Carrefour,Sousse
Fromage fondu à tartiner,1,Produits Laitiers,8.5,4.675,141,2026-02-25,3,Carrefour,Ariana
Lait entier U.H.T,1,Produits Laitiers,2.57,2.57,129,2026-03-07,13,Carrefour,Tunis
Œufs frais jaune orange+,1,Produits Laitiers,7.09,7.09,140,2026-03-06,12,Carrefour,Sousse
Beurre extra fin,1,Produits Laitiers,3.85,3.542,108,2026-03-03,9,Carrefour,Ariana
Fromage fondu à tartiner,1,Produits Laitiers,5.85,3.978,148,2026-02-26,4,Carrefour,Sousse
Margarine tartine et cuisson,1,Produits Laitiers,4.65,4.65,120,2026-03-06,12,Carrefour,Ariana
Margarine tartine et cuisson,1,Produits Laitiers,1.36,1.251,60,2026-03-03,9,Carrefour,Tunis
Lait demi-écrémé U.H.T,1,Produits Laitiers,1.3,1.196,101,2026-03-03,9,Carrefour,Sousse
Fromage Jockey nature sucré,1,Produits Laitiers,0.95,0.95,97,2026-03-06,12,Carrefour,Ariana
Lait concentré sucré,1,Produits Laitiers,7.67,3.068,101,2026-02-24,2,Carrefour,Tunis
Lait concentré sucré au lait entier,1,Produits Laitiers,7.59,6.983,99,2026-03-05,11,Carrefour,Sousse
Fromage fondu à tartiner,1,Produits Laitiers,3.5,2.38,129,2026-02-26,4,Carrefour,Ariana
Crème dessert Plaisir chocolat,1,Produits Laitiers,0.79,0.435,55,2026-02-25,3,Carrefour,Tunis
Fromage fondu à tartiner,1,Produits Laitiers,12.99,7.145,51,2026-02-25,3,Carrefour,Sousse
Fromage râpé à l'emmental avec zip,1,Produits Laitiers,24.79,24.79,38,2026-03-06,12,Carrefour,Ariana
Crème fraîche semi épaisse à 30% de matière grasse,1,Produits Laitiers,3.1,1.24,97,2026-02-24,2,Carrefour,Tunis
Boisson lactée goût chocolat Délisso,1,Produits Laitiers,0.92,0.92,87,2026-03-06,12,Carrefour,Sousse
Lait  Délisso demi-écrémé U.H.T,1,Produits Laitiers,2.3,1.265,21,2026-02-25,3,Carrefour,Ariana
Beurre extra fin,1,Produits Laitiers,7.59,6.983,148,2026-03-03,9,Carrefour,Sousse
Fromage blanc fondu Mon Carré,1,Produits Laitiers,4.44,3.552,32,2026-03-01,7,Carrefour,Ariana
Fromage blanc fondu Mon Carré,1,Produits Laitiers,3.44,1.892,63,2026-02-25,3,Carrefour,Tunis
Œufs frais jaune orange+,1,Produits Laitiers,12.89,12.89,115,2026-03-06,12,Carrefour,Sousse
Fromage blanc brassé sans sucre ONCTINA,1,Produits Laitiers,7.58,5.154,98,2026-02-26,4,Carrefour,Ariana
Fromage ricotta à tartiner,1,Produits Laitiers,4.49,4.131,99,2026-03-05,11,Carrefour,Tunis
Ricotta traditonnelle à tartiner,1,Produits Laitiers,8.68,7.986,45,2026-03-03,9,Carrefour,Sousse
Fromage râpé fondant à l'emmental,1,Produits Laitiers,4.99,4.591,125,2026-03-03,9,Carrefour,Ariana
Yaourt à boire Natiyo fraise,1,Produits Laitiers,0.94,0.376,119,2026-02-24,2,Carrefour,Tunis
Crème fraîche La Dosette,1,Produits Laitiers,11.99,11.99,101,2026-03-06,12,Carrefour,Sousse
Cardon,2,Fruits et Légumes,1.725,1.553,68,2026-02-27,5,Carrefour,Tunis
Blettes,2,Fruits et Légumes,0.89,0.667,193,2026-02-26,4,Carrefour,Sousse
Tomate allongée,2,Fruits et Légumes,1.61,0.966,199,2026-02-24,2,Carrefour,Ariana
Aneth,2,Fruits et Légumes,1.035,0.31,76,2026-02-23,1,Carrefour,Tunis
Borghel fin,2,Fruits et Légumes,4.79,4.79,196,2026-02-28,6,Carrefour,Sousse
Tomates Cerises cherry,2,Fruits et Légumes,3.6,3.6,176,2026-02-28,6,Carrefour,Ariana
Laitue Romaine,2,Fruits et Légumes,1.15,0.862,31,2026-02-25,3,Carrefour,Tunis
Estragon frais en barquette,2,Fruits et Légumes,4.5,4.5,145,2026-03-01,7,Carrefour,Sousse
Oignon blanc en barquette,2,Fruits et Légumes,4.9,1.47,109,2026-02-23,1,Carrefour,Ariana
Basilic en barquette,2,Fruits et Légumes,2.3,1.725,69,2026-02-26,4,Carrefour,Tunis
Salade julienne carotte,2,Fruits et Légumes,2.7,2.7,52,2026-03-01,7,Carrefour,Sousse
Salade méditerranéenne,2,Fruits et Légumes,4.5,3.375,165,2026-02-26,4,Carrefour,Ariana
Tomate séchée sans sel en  barquette,2,Fruits et Légumes,2.99,2.99,47,2026-03-01,7,Carrefour,Tunis
Poivron rouge,2,Fruits et Légumes,1.495,1.346,41,2026-02-27,5,Carrefour,Sousse
Sauge,2,Fruits et Légumes,2.5,1.5,119,2026-02-24,2,Carrefour,Ariana
Tomate ronde,2,Fruits et Légumes,1.725,1.725,69,2026-02-28,6,Carrefour,Tunis
Carottes sans fanes en barquette,2,Fruits et Légumes,2.5,2.5,160,2026-02-28,6,Carrefour,Sousse
Ciboulette en barquette,2,Fruits et Légumes,1.75,0.525,177,2026-02-23,1,Carrefour,Ariana
Piment fort,2,Fruits et Légumes,0.99,0.742,158,2026-02-26,4,Carrefour,Tunis
Tomate cerise Bicolore en barquette,2,Fruits et Légumes,3.99,1.197,189,2026-02-23,1,Carrefour,Sousse
Piment de Cayenne,2,Fruits et Légumes,3.45,3.105,170,2026-02-27,5,Carrefour,Ariana
Epinard en Botte,2,Fruits et Légumes,0.89,0.267,109,2026-02-23,1,Carrefour,Tunis
Ail en Filet,2,Fruits et Légumes,1.39,1.251,24,2026-02-27,5,Carrefour,Sousse
Oignon rouge en barquette,2,Fruits et Légumes,2.9,2.61,64,2026-02-27,5,Carrefour,Ariana
Fenouil avec fane,2,Fruits et Légumes,12.99,7.794,113,2026-02-24,2,Carrefour,Tunis
Champignon slice petit,2,Fruits et Légumes,21.8,16.35,197,2026-02-26,4,Carrefour,Sousse
Tomate cerise,2,Fruits et Légumes,9.9,5.94,131,2026-02-24,2,Carrefour,Ariana
Endive,2,Fruits et Légumes,11.5,6.9,135,2026-02-24,2,Carrefour,Tunis
Tomates séchées à l'huile,2,Fruits et Légumes,23.9,23.9,27,2026-02-28,6,Carrefour,Sousse
Piment de Cayenne vert,2,Fruits et Légumes,10.5,3.15,49,2026-02-23,1,Carrefour,Ariana
Piment Mexicain,2,Fruits et Légumes,10.5,7.875,127,2026-02-26,4,Carrefour,Tunis
Pâte d'ail,2,Fruits et Légumes,15.7,11.775,67,2026-02-25,3,Carrefour,Sousse
Piment de cayenne rouge,2,Fruits et Légumes,11.5,6.9,156,2026-02-24,2,Carrefour,Ariana
Fèves,2,Fruits et Légumes,8.5,6.375,35,2026-02-26,4,Carrefour,Tunis
Févettes,2,Fruits et Légumes,3.9,2.925,58,2026-02-25,3,Carrefour,Sousse
Lentilles décortiquées,2,Fruits et Légumes,9.9,8.91,165,2026-02-27,5,Carrefour,Ariana
Maïs,2,Fruits et Légumes,5.0,5.0,198,2026-02-28,6,Carrefour,Tunis
Haricot rouge,2,Fruits et Légumes,11.5,8.625,120,2026-02-25,3,Carrefour,Sousse
Tomate cerise pralinen,2,Fruits et Légumes,3.6,3.6,132,2026-03-01,7,Carrefour,Ariana
Tomate cerise allongée en barquette,2,Fruits et Légumes,3.6,2.7,147,2026-02-26,4,Carrefour,Tunis
Champignons slices,2,Fruits et Légumes,21.25,12.75,39,2026-02-24,2,Carrefour,Sousse
Champignon entier,2,Fruits et Légumes,20.6,6.18,174,2026-02-23,1,Carrefour,Ariana
Ail rouge,2,Fruits et Légumes,9.77,8.793,154,2026-02-27,5,Carrefour,Tunis
Fèves fraîches,2,Fruits et Légumes,2.875,2.875,142,2026-03-01,7,Carrefour,Sousse
Tomate Cocktail,2,Fruits et Légumes,3.3,2.475,58,2026-02-25,3,Carrefour,Ariana
Radis rose,2,Fruits et Légumes,2.3,0.69,199,2026-02-23,1,Carrefour,Tunis
Champignon entier,2,Fruits et Légumes,20.0,18.0,71,2026-02-27,5,Carrefour,Sousse
Piment fort rouge,2,Fruits et Légumes,3.45,3.45,42,2026-02-28,6,Carrefour,Ariana
Salade rouge,2,Fruits et Légumes,2.3,2.3,145,2026-02-28,6,Carrefour,Tunis
Salade verte,2,Fruits et Légumes,2.07,1.242,160,2026-02-24,2,Carrefour,Sousse
Cornichon,2,Fruits et Légumes,4.025,3.019,140,2026-02-25,3,Carrefour,Tunis
Roquette en barquette,2,Fruits et Légumes,5.9,5.31,101,2026-02-27,5,Carrefour,Sousse
Epinard en barquette,2,Fruits et Légumes,7.0,2.1,125,2026-02-23,1,Carrefour,Ariana
Courge ronde,2,Fruits et Légumes,2.07,1.242,126,2026-02-24,2,Carrefour,Tunis
Fenouil sans fanes,2,Fruits et Légumes,5.6,1.68,172,2026-02-23,1,Carrefour,Sousse
Tomate allongée,2,Fruits et Légumes,1.495,1.346,121,2026-02-27,5,Carrefour,Ariana
Potiron coupé emballé,2,Fruits et Légumes,9.9,8.91,160,2026-02-27,5,Carrefour,Tunis
Pomme de terre douce,2,Fruits et Légumes,6.9,5.175,198,2026-02-26,4,Carrefour,Sousse
Poivron carré,2,Fruits et Légumes,6.9,2.07,103,2026-02-23,1,Carrefour,Ariana
Poireau,2,Fruits et Légumes,3.45,2.588,48,2026-02-26,4,Carrefour,Tunis
Piment Baklouti,2,Fruits et Légumes,2.875,1.725,125,2026-02-24,2,Carrefour,Sousse
Piment fort,2,Fruits et Légumes,3.33,2.498,165,2026-02-25,3,Carrefour,Ariana
Oignon rouge sans fanes,2,Fruits et Légumes,1.495,0.897,69,2026-02-24,2,Carrefour,Tunis
Oignon Rebii demi fanes,2,Fruits et Légumes,2.99,2.243,82,2026-02-25,3,Carrefour,Sousse
Navet demi fanes,2,Fruits et Légumes,2.3,2.07,121,2026-02-27,5,Carrefour,Ariana
Haricot vert,2,Fruits et Légumes,11.5,11.5,115,2026-03-01,7,Carrefour,Tunis
Épinard,2,Fruits et Légumes,4.6,2.76,50,2026-02-24,2,Carrefour,Sousse
Courgette,2,Fruits et Légumes,4.6,4.14,146,2026-02-27,5,Carrefour,Ariana
Carotte sans fanes,2,Fruits et Légumes,2.875,1.725,44,2026-02-24,2,Carrefour,Tunis
Betterave,2,Fruits et Légumes,3.45,2.588,169,2026-02-26,4,Carrefour,Sousse
Chou-rave,2,Fruits et Légumes,3.45,2.588,177,2026-02-26,4,Carrefour,Ariana
Aubergine,2,Fruits et Légumes,4.6,2.76,123,2026-02-24,2,Carrefour,Tunis
Ail sec,2,Fruits et Légumes,11.5,10.35,84,2026-02-27,5,Carrefour,Sousse
Pois chiche,2,Fruits et Légumes,10.9,3.27,111,2026-02-23,1,Carrefour,Ariana
Lentilles vertes,2,Fruits et Légumes,9.5,2.85,24,2026-02-23,1,Carrefour,Tunis
Haricot Lingot,2,Fruits et Légumes,9.5,2.85,139,2026-02-23,1,Carrefour,Sousse
Tomate cerise en barquette,2,Fruits et Légumes,5.9,4.425,115,2026-02-26,4,Carrefour,Ariana
Brocoli en barquette,2,Fruits et Légumes,13.5,12.15,114,2026-02-27,5,Carrefour,Tunis
Pois chiches trempés,2,Fruits et Légumes,3.6,2.7,128,2026-02-25,3,Carrefour,Sousse
Persil haché en barquette,2,Fruits et Légumes,2.0,2.0,175,2026-02-28,6,Carrefour,Tunis
Haricot blanc prêt à cuir,2,Fruits et Légumes,3.5,1.05,94,2026-02-23,1,Carrefour,Sousse
Courge nettoyée en barquette,2,Fruits et Légumes,3.3,1.98,186,2026-02-24,2,Carrefour,Ariana
Salade Contadina,2,Fruits et Légumes,4.5,2.7,112,2026-02-24,2,Carrefour,Tunis
Piments séchés,2,Fruits et Légumes,5.92,4.44,139,2026-02-26,4,Carrefour,Sousse
Roquette fraiche en barquette,2,Fruits et Légumes,5.9,5.31,20,2026-02-27,5,Carrefour,Ariana
Haricot vert en barquette,2,Fruits et Légumes,11.2,11.2,154,2026-03-01,7,Carrefour,Tunis
Epinard en barquette,2,Fruits et Légumes,6.9,2.07,27,2026-02-23,1,Carrefour,Sousse
Oignon en barquette,2,Fruits et Légumes,4.9,4.41,68,2026-02-27,5,Carrefour,Ariana
Ail pelé,2,Fruits et Légumes,5.1,4.59,90,2026-02-27,5,Carrefour,Tunis
Chou rouge,2,Fruits et Légumes,2.3,1.725,146,2026-02-26,4,Carrefour,Sousse
Blette,2,Fruits et Légumes,0.57,0.513,144,2026-02-27,5,Carrefour,Ariana
Basilic,2,Fruits et Légumes,3.45,1.035,80,2026-02-23,1,Carrefour,Tunis
Laitue iceberg,2,Fruits et Légumes,2.3,1.725,53,2026-02-25,3,Carrefour,Sousse
Menthe fraiche,2,Fruits et Légumes,0.8,0.24,66,2026-02-23,1,Carrefour,Ariana
Persil,2,Fruits et Légumes,0.57,0.513,112,2026-02-27,5,Carrefour,Tunis
Laitue,2,Fruits et Légumes,1.15,1.035,139,2026-02-27,5,Carrefour,Sousse
Pois chiches,2,Fruits et Légumes,9.66,7.245,52,2026-02-26,4,Carrefour,Ariana
Lentilles rouges,2,Fruits et Légumes,7.99,7.191,65,2026-02-27,5,Carrefour,Tunis
Lentilles vertes,2,Fruits et Légumes,9.99,7.492,135,2026-02-26,4,Carrefour,Sousse
Haricots,2,Fruits et Légumes,7.19,5.393,133,2026-02-25,3,Carrefour,Tunis
Pois chiches,2,Fruits et Légumes,9.99,9.99,30,2026-03-01,7,Carrefour,Sousse
Haricots blancs,2,Fruits et Légumes,9.99,7.492,189,2026-02-26,4,Carrefour,Ariana
Maïs,2,Fruits et Légumes,3.86,3.86,180,2026-02-28,6,Carrefour,Tunis
Brocoli en barquette,2,Fruits et Légumes,14.4,8.64,54,2026-02-24,2,Carrefour,Sousse
Chou vert,2,Fruits et Légumes,1.725,1.725,194,2026-03-01,7,Carrefour,Ariana
Chou fleur,2,Fruits et Légumes,2.875,2.875,153,2026-02-28,6,Carrefour,Tunis
Céleri,2,Fruits et Légumes,0.57,0.57,37,2026-03-01,7,Carrefour,Sousse
Chou brocoli,2,Fruits et Légumes,11.5,3.45,183,2026-02-23,1,Carrefour,Ariana
Artichaut blanc,2,Fruits et Légumes,2.3,2.3,148,2026-02-28,6,Carrefour,Sousse
Artichaud violet,2,Fruits et Légumes,3.45,2.588,129,2026-02-25,3,Carrefour,Ariana
Petit pois,2,Fruits et Légumes,5.75,5.175,172,2026-02-27,5,Carrefour,Tunis
Piment doux,2,Fruits et Légumes,3.33,1.998,37,2026-02-24,2,Carrefour,Sousse
Carottes sans fanes,2,Fruits et Légumes,1.61,1.61,58,2026-03-01,7,Carrefour,Ariana
Concombre,2,Fruits et Légumes,5.75,5.75,200,2026-02-28,6,Carrefour,Tunis
Pomme de terre,2,Fruits et Légumes,1.84,1.104,146,2026-02-24,2,Carrefour,Sousse
Oignon blanc,2,Fruits et Légumes,1.495,1.121,179,2026-02-26,4,Carrefour,Ariana
Pâte de dattes,2,Fruits et Légumes,3.29,1.974,122,2026-02-24,2,Carrefour,Tunis
Dattes standard,2,Fruits et Légumes,2.98,2.98,32,2026-03-01,7,Carrefour,Sousse
Dattes standard,2,Fruits et Légumes,4.99,3.743,174,2026-02-25,3,Carrefour,Ariana
Dattes standard,2,Fruits et Légumes,7.99,7.99,194,2026-02-28,6,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,6.99,5.242,98,2026-02-25,3,Carrefour,Sousse
Dattes branchées,2,Fruits et Légumes,11.99,10.791,169,2026-02-27,5,Carrefour,Ariana
Coffret cadeau dattes,2,Fruits et Légumes,20.0,18.0,82,2026-02-27,5,Carrefour,Tunis
Coffret cadeau dattes,2,Fruits et Légumes,13.5,12.15,111,2026-02-27,5,Carrefour,Sousse
Dattes branchées,2,Fruits et Légumes,11.5,6.9,173,2026-02-24,2,Carrefour,Ariana
Dattes branchées,2,Fruits et Légumes,7.9,5.925,39,2026-02-25,3,Carrefour,Tunis
Oranges double fine AA,2,Fruits et Légumes,4.6,1.38,82,2026-02-23,1,Carrefour,Sousse
Mandarines w Murcott,2,Fruits et Légumes,3.335,3.335,135,2026-03-01,7,Carrefour,Ariana
Châtaigne,2,Fruits et Légumes,19.55,19.55,170,2026-02-28,6,Carrefour,Tunis
Pomme Golden moyen calibre,2,Fruits et Légumes,3.9,2.925,95,2026-02-25,3,Carrefour,Sousse
Pomme rouge petit calibre,2,Fruits et Légumes,6.9,5.175,83,2026-02-26,4,Carrefour,Ariana
Pomme rouge grand calibre,2,Fruits et Légumes,8.0,4.8,190,2026-02-24,2,Carrefour,Tunis
Fraises en barquette,2,Fruits et Légumes,11.5,6.9,164,2026-02-24,2,Carrefour,Sousse
Orange Valencia grand calibre,2,Fruits et Légumes,6.325,6.325,93,2026-03-01,7,Carrefour,Ariana
Myrtille en barquette,2,Fruits et Légumes,9.9,8.91,80,2026-02-27,5,Carrefour,Tunis
Thomson B,2,Fruits et Légumes,3.5,3.5,47,2026-03-01,7,Carrefour,Sousse
Orange Moro,2,Fruits et Légumes,2.59,0.777,29,2026-02-23,1,Carrefour,Ariana
Mandarine Murkott,2,Fruits et Légumes,3.56,2.67,92,2026-02-26,4,Carrefour,Tunis
